,idx,name,area,countingDirection,day,count,date_jst,week,time,is_holiday_x,0,is_holiday_y,is_edge_holiday
2227,2227,car,juroku_zoom,rightleft_bottomtop,2021-07-22,4,2021-07-22 12:00:00,木曜,12,True,2021-07-22,True,0
2228,2228,person,juroku_zoom,leftright_topbottom,2021-07-22,558,2021-07-22 12:00:00,木曜,12,True,2021-07-22,True,0
2229,2229,person,juroku_zoom,rightleft_bottomtop,2021-07-22,416,2021-07-22 12:00:00,木曜,12,True,2021-07-22,True,0
2230,2230,bicycle,juroku_zoom,rightleft_bottomtop,2021-07-22,1,2021-07-22 13:00:00,木曜,13,True,2021-07-22,True,0
2231,2231,car,juroku_zoom,leftright_topbottom,2021-07-22,1,2021-07-22 13:00:00,木曜,13,True,2021-07-22,True,0
2232,2232,car,juroku_zoom,rightleft_bottomtop,2021-07-22,9,2021-07-22 13:00:00,木曜,13,True,2021-07-22,True,0
2233,2233,person,juroku_zoom,leftright_topbottom,2021-07-22,715,2021-07-22 13:00:00,木曜,13,True,2021-07-22,True,0
2234,2234,person,juroku_zoom,rightleft_bottomtop,2021-07-22,501,2021-07-22 13:00:00,木曜,13,True,2021-07-22,True,0
2235,2235,bicycle,juroku_zoom,rightleft_bottomtop,2021-07-22,2,2021-07-22 14:00:00,木曜,14,True,2021-07-22,True,0
2236,2236,car,juroku_zoom,leftright_topbottom,2021-07-22,2,2021-07-22 14:00:00,木曜,14,True,2021-07-22,True,0
2237,2237,car,juroku_zoom,rightleft_bottomtop,2021-07-22,11,2021-07-22 14:00:00,木曜,14,True,2021-07-22,True,0
2238,2238,motorbike,juroku_zoom,rightleft_bottomtop,2021-07-22,1,2021-07-22 14:00:00,木曜,14,True,2021-07-22,True,0
2239,2239,person,juroku_zoom,leftright_topbottom,2021-07-22,687,2021-07-22 14:00:00,木曜,14,True,2021-07-22,True,0
2240,2240,person,juroku_zoom,rightleft_bottomtop,2021-07-22,469,2021-07-22 14:00:00,木曜,14,True,2021-07-22,True,0
2241,2241,bus,juroku_zoom,leftright_topbottom,2021-07-22,1,2021-07-22 15:00:00,木曜,15,True,2021-07-22,True,0
2242,2242,car,juroku_zoom,rightleft_bottomtop,2021-07-22,6,2021-07-22 15:00:00,木曜,15,True,2021-07-22,True,0
2243,2243,person,juroku_zoom,leftright_topbottom,2021-07-22,543,2021-07-22 15:00:00,木曜,15,True,2021-07-22,True,0
2244,2244,person,juroku_zoom,rightleft_bottomtop,2021-07-22,348,2021-07-22 15:00:00,木曜,15,True,2021-07-22,True,0
2245,2245,bus,juroku_zoom,leftright_topbottom,2021-07-22,1,2021-07-22 16:00:00,木曜,16,True,2021-07-22,True,0
2246,2246,bus,juroku_zoom,rightleft_bottomtop,2021-07-22,1,2021-07-22 16:00:00,木曜,16,True,2021-07-22,True,0
2247,2247,car,juroku_zoom,rightleft_bottomtop,2021-07-22,8,2021-07-22 16:00:00,木曜,16,True,2021-07-22,True,0
2248,2248,person,juroku_zoom,leftright_topbottom,2021-07-22,472,2021-07-22 16:00:00,木曜,16,True,2021-07-22,True,0
2249,2249,person,juroku_zoom,rightleft_bottomtop,2021-07-22,339,2021-07-22 16:00:00,木曜,16,True,2021-07-22,True,0
2250,2250,bicycle,juroku_zoom,leftright_topbottom,2021-07-22,1,2021-07-22 17:00:00,木曜,17,True,2021-07-22,True,0
2251,2251,bicycle,juroku_zoom,rightleft_bottomtop,2021-07-22,2,2021-07-22 17:00:00,木曜,17,True,2021-07-22,True,0
2252,2252,car,juroku_zoom,rightleft_bottomtop,2021-07-22,5,2021-07-22 17:00:00,木曜,17,True,2021-07-22,True,0
2253,2253,person,juroku_zoom,leftright_topbottom,2021-07-22,307,2021-07-22 17:00:00,木曜,17,True,2021-07-22,True,0
2254,2254,person,juroku_zoom,rightleft_bottomtop,2021-07-22,227,2021-07-22 17:00:00,木曜,17,True,2021-07-22,True,0
2255,2255,bicycle,juroku_zoom,leftright_topbottom,2021-07-22,1,2021-07-22 18:00:00,木曜,18,True,2021-07-22,True,0
2256,2256,bicycle,juroku_zoom,rightleft_bottomtop,2021-07-22,1,2021-07-22 18:00:00,木曜,18,True,2021-07-22,True,0
2257,2257,car,juroku_zoom,rightleft_bottomtop,2021-07-22,4,2021-07-22 18:00:00,木曜,18,True,2021-07-22,True,0
2258,2258,person,juroku_zoom,leftright_topbottom,2021-07-22,69,2021-07-22 18:00:00,木曜,18,True,2021-07-22,True,0
2259,2259,person,juroku_zoom,rightleft_bottomtop,2021-07-22,47,2021-07-22 18:00:00,木曜,18,True,2021-07-22,True,0
2260,2260,truck,juroku_zoom,rightleft_bottomtop,2021-07-22,1,2021-07-22 18:00:00,木曜,18,True,2021-07-22,True,0
2261,2261,bicycle,juroku_zoom,rightleft_bottomtop,2021-07-22,1,2021-07-22 19:00:00,木曜,19,True,2021-07-22,True,0
2262,2262,car,juroku_zoom,rightleft_bottomtop,2021-07-22,3,2021-07-22 19:00:00,木曜,19,True,2021-07-22,True,0
2263,2263,person,juroku_zoom,leftright_topbottom,2021-07-22,20,2021-07-22 19:00:00,木曜,19,True,2021-07-22,True,0
2264,2264,person,juroku_zoom,rightleft_bottomtop,2021-07-22,27,2021-07-22 19:00:00,木曜,19,True,2021-07-22,True,0
2265,2265,car,juroku_zoom,rightleft_bottomtop,2021-07-22,2,2021-07-22 20:00:00,木曜,20,True,2021-07-22,True,0
2266,2266,person,juroku_zoom,leftright_topbottom,2021-07-22,3,2021-07-22 20:00:00,木曜,20,True,2021-07-22,True,0
2267,2267,person,juroku_zoom,rightleft_bottomtop,2021-07-22,1,2021-07-22 20:00:00,木曜,20,True,2021-07-22,True,0
2268,2268,bus,juroku_zoom,rightleft_bottomtop,2021-07-22,1,2021-07-22 21:00:00,木曜,21,True,2021-07-22,True,0
2269,2269,car,juroku_zoom,rightleft_bottomtop,2021-07-22,1,2021-07-22 21:00:00,木曜,21,True,2021-07-22,True,0
2270,2270,person,juroku_zoom,leftright_topbottom,2021-07-22,1,2021-07-22 21:00:00,木曜,21,True,2021-07-22,True,0
2271,2271,person,juroku_zoom,rightleft_bottomtop,2021-07-22,3,2021-07-22 21:00:00,木曜,21,True,2021-07-22,True,0
2272,2272,bus,juroku_zoom,rightleft_bottomtop,2021-07-22,1,2021-07-22 22:00:00,木曜,22,True,2021-07-22,True,0
2273,2273,person,juroku_zoom,rightleft_bottomtop,2021-07-22,1,2021-07-22 22:00:00,木曜,22,True,2021-07-22,True,0
2274,2274,bus,juroku_zoom,rightleft_bottomtop,2021-07-23,1,2021-07-23 03:00:00,金曜,3,True,2021-07-23,True,0
2275,2275,person,juroku_zoom,leftright_topbottom,2021-07-23,1,2021-07-23 04:00:00,金曜,4,True,2021-07-23,True,0
2276,2276,bicycle,juroku_zoom,rightleft_bottomtop,2021-07-23,3,2021-07-23 05:00:00,金曜,5,True,2021-07-23,True,0
2277,2277,person,juroku_zoom,leftright_topbottom,2021-07-23,8,2021-07-23 05:00:00,金曜,5,True,2021-07-23,True,0
2278,2278,person,juroku_zoom,rightleft_bottomtop,2021-07-23,14,2021-07-23 05:00:00,金曜,5,True,2021-07-23,True,0
2279,2279,truck,juroku_zoom,rightleft_bottomtop,2021-07-23,2,2021-07-23 05:00:00,金曜,5,True,2021-07-23,True,0
2280,2280,bicycle,juroku_zoom,rightleft_bottomtop,2021-07-23,1,2021-07-23 06:00:00,金曜,6,True,2021-07-23,True,0
2281,2281,car,juroku_zoom,rightleft_bottomtop,2021-07-23,1,2021-07-23 06:00:00,金曜,6,True,2021-07-23,True,0
2282,2282,person,juroku_zoom,leftright_topbottom,2021-07-23,24,2021-07-23 06:00:00,金曜,6,True,2021-07-23,True,0
2283,2283,person,juroku_zoom,rightleft_bottomtop,2021-07-23,29,2021-07-23 06:00:00,金曜,6,True,2021-07-23,True,0
2284,2284,truck,juroku_zoom,rightleft_bottomtop,2021-07-23,1,2021-07-23 06:00:00,金曜,6,True,2021-07-23,True,0
2285,2285,bicycle,juroku_zoom,leftright_topbottom,2021-07-23,1,2021-07-23 07:00:00,金曜,7,True,2021-07-23,True,0
2286,2286,bicycle,juroku_zoom,rightleft_bottomtop,2021-07-23,4,2021-07-23 07:00:00,金曜,7,True,2021-07-23,True,0
2287,2287,car,juroku_zoom,rightleft_bottomtop,2021-07-23,4,2021-07-23 07:00:00,金曜,7,True,2021-07-23,True,0
2288,2288,motorbike,juroku_zoom,rightleft_bottomtop,2021-07-23,1,2021-07-23 07:00:00,金曜,7,True,2021-07-23,True,0
2289,2289,person,juroku_zoom,leftright_topbottom,2021-07-23,56,2021-07-23 07:00:00,金曜,7,True,2021-07-23,True,0
2290,2290,person,juroku_zoom,rightleft_bottomtop,2021-07-23,60,2021-07-23 07:00:00,金曜,7,True,2021-07-23,True,0
2291,2291,truck,juroku_zoom,rightleft_bottomtop,2021-07-23,2,2021-07-23 07:00:00,金曜,7,True,2021-07-23,True,0
2292,2292,bicycle,juroku_zoom,leftright_topbottom,2021-07-23,2,2021-07-23 08:00:00,金曜,8,True,2021-07-23,True,0
2293,2293,bicycle,juroku_zoom,rightleft_bottomtop,2021-07-23,2,2021-07-23 08:00:00,金曜,8,True,2021-07-23,True,0
2294,2294,car,juroku_zoom,rightleft_bottomtop,2021-07-23,6,2021-07-23 08:00:00,金曜,8,True,2021-07-23,True,0
2295,2295,person,juroku_zoom,leftright_topbottom,2021-07-23,88,2021-07-23 08:00:00,金曜,8,True,2021-07-23,True,0
2296,2296,person,juroku_zoom,rightleft_bottomtop,2021-07-23,163,2021-07-23 08:00:00,金曜,8,True,2021-07-23,True,0
2297,2297,truck,juroku_zoom,rightleft_bottomtop,2021-07-23,5,2021-07-23 08:00:00,金曜,8,True,2021-07-23,True,0
2298,2298,bicycle,juroku_zoom,leftright_topbottom,2021-07-23,1,2021-07-23 09:00:00,金曜,9,True,2021-07-23,True,0
2299,2299,bicycle,juroku_zoom,rightleft_bottomtop,2021-07-23,3,2021-07-23 09:00:00,金曜,9,True,2021-07-23,True,0
2300,2300,car,juroku_zoom,rightleft_bottomtop,2021-07-23,5,2021-07-23 09:00:00,金曜,9,True,2021-07-23,True,0
2301,2301,person,juroku_zoom,leftright_topbottom,2021-07-23,256,2021-07-23 09:00:00,金曜,9,True,2021-07-23,True,0
2302,2302,person,juroku_zoom,rightleft_bottomtop,2021-07-23,322,2021-07-23 09:00:00,金曜,9,True,2021-07-23,True,0
2303,2303,truck,juroku_zoom,leftright_topbottom,2021-07-23,1,2021-07-23 09:00:00,金曜,9,True,2021-07-23,True,0
2304,2304,bicycle,juroku_zoom,leftright_topbottom,2021-07-23,2,2021-07-23 10:00:00,金曜,10,True,2021-07-23,True,0
2305,2305,bicycle,juroku_zoom,rightleft_bottomtop,2021-07-23,2,2021-07-23 10:00:00,金曜,10,True,2021-07-23,True,0
2306,2306,car,juroku_zoom,rightleft_bottomtop,2021-07-23,6,2021-07-23 10:00:00,金曜,10,True,2021-07-23,True,0
2307,2307,motorbike,juroku_zoom,rightleft_bottomtop,2021-07-23,1,2021-07-23 10:00:00,金曜,10,True,2021-07-23,True,0
2308,2308,person,juroku_zoom,leftright_topbottom,2021-07-23,484,2021-07-23 10:00:00,金曜,10,True,2021-07-23,True,0
2309,2309,person,juroku_zoom,rightleft_bottomtop,2021-07-23,494,2021-07-23 10:00:00,金曜,10,True,2021-07-23,True,0
2310,2310,truck,juroku_zoom,leftright_topbottom,2021-07-23,1,2021-07-23 10:00:00,金曜,10,True,2021-07-23,True,0
2311,2311,bicycle,juroku_zoom,rightleft_bottomtop,2021-07-23,2,2021-07-23 11:00:00,金曜,11,True,2021-07-23,True,0
2312,2312,car,juroku_zoom,leftright_topbottom,2021-07-23,1,2021-07-23 11:00:00,金曜,11,True,2021-07-23,True,0
2313,2313,car,juroku_zoom,rightleft_bottomtop,2021-07-23,10,2021-07-23 11:00:00,金曜,11,True,2021-07-23,True,0
2314,2314,person,juroku_zoom,leftright_topbottom,2021-07-23,669,2021-07-23 11:00:00,金曜,11,True,2021-07-23,True,0
2315,2315,person,juroku_zoom,rightleft_bottomtop,2021-07-23,563,2021-07-23 11:00:00,金曜,11,True,2021-07-23,True,0
2316,2316,truck,juroku_zoom,leftright_topbottom,2021-07-23,2,2021-07-23 11:00:00,金曜,11,True,2021-07-23,True,0
2317,2317,bicycle,juroku_zoom,rightleft_bottomtop,2021-07-23,1,2021-07-23 12:00:00,金曜,12,True,2021-07-23,True,0
2318,2318,car,juroku_zoom,leftright_topbottom,2021-07-23,2,2021-07-23 12:00:00,金曜,12,True,2021-07-23,True,0
2319,2319,car,juroku_zoom,rightleft_bottomtop,2021-07-23,7,2021-07-23 12:00:00,金曜,12,True,2021-07-23,True,0
2320,2320,person,juroku_zoom,leftright_topbottom,2021-07-23,827,2021-07-23 12:00:00,金曜,12,True,2021-07-23,True,0
2321,2321,person,juroku_zoom,rightleft_bottomtop,2021-07-23,507,2021-07-23 12:00:00,金曜,12,True,2021-07-23,True,0
2322,2322,bicycle,juroku_zoom,rightleft_bottomtop,2021-07-23,1,2021-07-23 13:00:00,金曜,13,True,2021-07-23,True,0
2323,2323,bus,juroku_zoom,leftright_topbottom,2021-07-23,1,2021-07-23 13:00:00,金曜,13,True,2021-07-23,True,0
2324,2324,car,juroku_zoom,rightleft_bottomtop,2021-07-23,13,2021-07-23 13:00:00,金曜,13,True,2021-07-23,True,0
2325,2325,motorbike,juroku_zoom,rightleft_bottomtop,2021-07-23,2,2021-07-23 13:00:00,金曜,13,True,2021-07-23,True,0
2326,2326,person,juroku_zoom,leftright_topbottom,2021-07-23,908,2021-07-23 13:00:00,金曜,13,True,2021-07-23,True,0
2327,2327,person,juroku_zoom,rightleft_bottomtop,2021-07-23,566,2021-07-23 13:00:00,金曜,13,True,2021-07-23,True,0
2328,2328,bicycle,juroku_zoom,rightleft_bottomtop,2021-07-23,1,2021-07-23 14:00:00,金曜,14,True,2021-07-23,True,0
2329,2329,car,juroku_zoom,leftright_topbottom,2021-07-23,2,2021-07-23 14:00:00,金曜,14,True,2021-07-23,True,0
2330,2330,car,juroku_zoom,rightleft_bottomtop,2021-07-23,11,2021-07-23 14:00:00,金曜,14,True,2021-07-23,True,0
2331,2331,person,juroku_zoom,leftright_topbottom,2021-07-23,785,2021-07-23 14:00:00,金曜,14,True,2021-07-23,True,0
2332,2332,person,juroku_zoom,rightleft_bottomtop,2021-07-23,534,2021-07-23 14:00:00,金曜,14,True,2021-07-23,True,0
2333,2333,bicycle,juroku_zoom,rightleft_bottomtop,2021-07-23,5,2021-07-23 15:00:00,金曜,15,True,2021-07-23,True,0
2334,2334,car,juroku_zoom,leftright_topbottom,2021-07-23,1,2021-07-23 15:00:00,金曜,15,True,2021-07-23,True,0
2335,2335,car,juroku_zoom,rightleft_bottomtop,2021-07-23,9,2021-07-23 15:00:00,金曜,15,True,2021-07-23,True,0
2336,2336,motorbike,juroku_zoom,rightleft_bottomtop,2021-07-23,1,2021-07-23 15:00:00,金曜,15,True,2021-07-23,True,0
2337,2337,person,juroku_zoom,leftright_topbottom,2021-07-23,661,2021-07-23 15:00:00,金曜,15,True,2021-07-23,True,0
2338,2338,person,juroku_zoom,rightleft_bottomtop,2021-07-23,472,2021-07-23 15:00:00,金曜,15,True,2021-07-23,True,0
2339,2339,bicycle,juroku_zoom,leftright_topbottom,2021-07-23,2,2021-07-23 16:00:00,金曜,16,True,2021-07-23,True,0
2340,2340,bicycle,juroku_zoom,rightleft_bottomtop,2021-07-23,2,2021-07-23 16:00:00,金曜,16,True,2021-07-23,True,0
2341,2341,car,juroku_zoom,rightleft_bottomtop,2021-07-23,8,2021-07-23 16:00:00,金曜,16,True,2021-07-23,True,0
2342,2342,person,juroku_zoom,leftright_topbottom,2021-07-23,512,2021-07-23 16:00:00,金曜,16,True,2021-07-23,True,0
2343,2343,person,juroku_zoom,rightleft_bottomtop,2021-07-23,313,2021-07-23 16:00:00,金曜,16,True,2021-07-23,True,0
2344,2344,truck,juroku_zoom,rightleft_bottomtop,2021-07-23,1,2021-07-23 16:00:00,金曜,16,True,2021-07-23,True,0
2345,2345,bicycle,juroku_zoom,leftright_topbottom,2021-07-23,1,2021-07-23 17:00:00,金曜,17,True,2021-07-23,True,0
2346,2346,bicycle,juroku_zoom,rightleft_bottomtop,2021-07-23,5,2021-07-23 17:00:00,金曜,17,True,2021-07-23,True,0
2347,2347,car,juroku_zoom,leftright_topbottom,2021-07-23,1,2021-07-23 17:00:00,金曜,17,True,2021-07-23,True,0
2348,2348,car,juroku_zoom,rightleft_bottomtop,2021-07-23,7,2021-07-23 17:00:00,金曜,17,True,2021-07-23,True,0
2349,2349,motorbike,juroku_zoom,leftright_topbottom,2021-07-23,2,2021-07-23 17:00:00,金曜,17,True,2021-07-23,True,0
2350,2350,motorbike,juroku_zoom,rightleft_bottomtop,2021-07-23,2,2021-07-23 17:00:00,金曜,17,True,2021-07-23,True,0
2351,2351,person,juroku_zoom,leftright_topbottom,2021-07-23,346,2021-07-23 17:00:00,金曜,17,True,2021-07-23,True,0
2352,2352,person,juroku_zoom,rightleft_bottomtop,2021-07-23,181,2021-07-23 17:00:00,金曜,17,True,2021-07-23,True,0
2353,2353,bicycle,juroku_zoom,leftright_topbottom,2021-07-23,3,2021-07-23 18:00:00,金曜,18,True,2021-07-23,True,0
2354,2354,bicycle,juroku_zoom,rightleft_bottomtop,2021-07-23,1,2021-07-23 18:00:00,金曜,18,True,2021-07-23,True,0
2355,2355,car,juroku_zoom,rightleft_bottomtop,2021-07-23,3,2021-07-23 18:00:00,金曜,18,True,2021-07-23,True,0
2356,2356,motorbike,juroku_zoom,rightleft_bottomtop,2021-07-23,1,2021-07-23 18:00:00,金曜,18,True,2021-07-23,True,0
2357,2357,person,juroku_zoom,leftright_topbottom,2021-07-23,135,2021-07-23 18:00:00,金曜,18,True,2021-07-23,True,0
2358,2358,person,juroku_zoom,rightleft_bottomtop,2021-07-23,113,2021-07-23 18:00:00,金曜,18,True,2021-07-23,True,0
2359,2359,truck,juroku_zoom,rightleft_bottomtop,2021-07-23,2,2021-07-23 18:00:00,金曜,18,True,2021-07-23,True,0
2360,2360,bicycle,juroku_zoom,leftright_topbottom,2021-07-23,2,2021-07-23 19:00:00,金曜,19,True,2021-07-23,True,0
2361,2361,bus,juroku_zoom,leftright_topbottom,2021-07-23,1,2021-07-23 19:00:00,金曜,19,True,2021-07-23,True,0
2362,2362,bus,juroku_zoom,rightleft_bottomtop,2021-07-23,1,2021-07-23 19:00:00,金曜,19,True,2021-07-23,True,0
2363,2363,car,juroku_zoom,rightleft_bottomtop,2021-07-23,1,2021-07-23 19:00:00,金曜,19,True,2021-07-23,True,0
2364,2364,person,juroku_zoom,leftright_topbottom,2021-07-23,27,2021-07-23 19:00:00,金曜,19,True,2021-07-23,True,0
2365,2365,person,juroku_zoom,rightleft_bottomtop,2021-07-23,33,2021-07-23 19:00:00,金曜,19,True,2021-07-23,True,0
2366,2366,truck,juroku_zoom,rightleft_bottomtop,2021-07-23,1,2021-07-23 19:00:00,金曜,19,True,2021-07-23,True,0
2367,2367,car,juroku_zoom,leftright_topbottom,2021-07-23,1,2021-07-23 20:00:00,金曜,20,True,2021-07-23,True,0
2368,2368,person,juroku_zoom,leftright_topbottom,2021-07-23,1,2021-07-23 20:00:00,金曜,20,True,2021-07-23,True,0
2369,2369,person,juroku_zoom,rightleft_bottomtop,2021-07-23,1,2021-07-23 20:00:00,金曜,20,True,2021-07-23,True,0
2370,2370,bus,juroku_zoom,rightleft_bottomtop,2021-07-23,3,2021-07-23 21:00:00,金曜,21,True,2021-07-23,True,0
2371,2371,person,juroku_zoom,rightleft_bottomtop,2021-07-23,1,2021-07-23 22:00:00,金曜,22,True,2021-07-23,True,0
2372,2372,bus,juroku_zoom,rightleft_bottomtop,2021-07-24,1,2021-07-24 03:00:00,土曜,3,True,2021-07-24,True,0
2373,2373,person,juroku_zoom,leftright_topbottom,2021-07-24,2,2021-07-24 04:00:00,土曜,4,True,2021-07-24,True,0
2374,2374,person,juroku_zoom,rightleft_bottomtop,2021-07-24,1,2021-07-24 04:00:00,土曜,4,True,2021-07-24,True,0
2375,2375,bicycle,juroku_zoom,leftright_topbottom,2021-07-24,1,2021-07-24 05:00:00,土曜,5,True,2021-07-24,True,0
2376,2376,car,juroku_zoom,rightleft_bottomtop,2021-07-24,2,2021-07-24 05:00:00,土曜,5,True,2021-07-24,True,0
2377,2377,person,juroku_zoom,leftright_topbottom,2021-07-24,19,2021-07-24 05:00:00,土曜,5,True,2021-07-24,True,0
2378,2378,person,juroku_zoom,rightleft_bottomtop,2021-07-24,11,2021-07-24 05:00:00,土曜,5,True,2021-07-24,True,0
2379,2379,truck,juroku_zoom,rightleft_bottomtop,2021-07-24,1,2021-07-24 05:00:00,土曜,5,True,2021-07-24,True,0
2380,2380,bicycle,juroku_zoom,leftright_topbottom,2021-07-24,2,2021-07-24 06:00:00,土曜,6,True,2021-07-24,True,0
2381,2381,car,juroku_zoom,rightleft_bottomtop,2021-07-24,2,2021-07-24 06:00:00,土曜,6,True,2021-07-24,True,0
2382,2382,person,juroku_zoom,leftright_topbottom,2021-07-24,14,2021-07-24 06:00:00,土曜,6,True,2021-07-24,True,0
2383,2383,person,juroku_zoom,rightleft_bottomtop,2021-07-24,21,2021-07-24 06:00:00,土曜,6,True,2021-07-24,True,0
2384,2384,bicycle,juroku_zoom,leftright_topbottom,2021-07-24,1,2021-07-24 07:00:00,土曜,7,True,2021-07-24,True,0
2385,2385,bicycle,juroku_zoom,rightleft_bottomtop,2021-07-24,2,2021-07-24 07:00:00,土曜,7,True,2021-07-24,True,0
2386,2386,car,juroku_zoom,leftright_topbottom,2021-07-24,1,2021-07-24 07:00:00,土曜,7,True,2021-07-24,True,0
2387,2387,car,juroku_zoom,rightleft_bottomtop,2021-07-24,4,2021-07-24 07:00:00,土曜,7,True,2021-07-24,True,0
2388,2388,person,juroku_zoom,leftright_topbottom,2021-07-24,43,2021-07-24 07:00:00,土曜,7,True,2021-07-24,True,0
2389,2389,person,juroku_zoom,rightleft_bottomtop,2021-07-24,31,2021-07-24 07:00:00,土曜,7,True,2021-07-24,True,0
2390,2390,truck,juroku_zoom,rightleft_bottomtop,2021-07-24,3,2021-07-24 07:00:00,土曜,7,True,2021-07-24,True,0
2391,2391,bicycle,juroku_zoom,leftright_topbottom,2021-07-24,1,2021-07-24 08:00:00,土曜,8,True,2021-07-24,True,0
2392,2392,bicycle,juroku_zoom,rightleft_bottomtop,2021-07-24,8,2021-07-24 08:00:00,土曜,8,True,2021-07-24,True,0
2393,2393,car,juroku_zoom,rightleft_bottomtop,2021-07-24,1,2021-07-24 08:00:00,土曜,8,True,2021-07-24,True,0
2394,2394,motorbike,juroku_zoom,leftright_topbottom,2021-07-24,1,2021-07-24 08:00:00,土曜,8,True,2021-07-24,True,0
2395,2395,person,juroku_zoom,leftright_topbottom,2021-07-24,81,2021-07-24 08:00:00,土曜,8,True,2021-07-24,True,0
2396,2396,person,juroku_zoom,rightleft_bottomtop,2021-07-24,146,2021-07-24 08:00:00,土曜,8,True,2021-07-24,True,0
2397,2397,truck,juroku_zoom,rightleft_bottomtop,2021-07-24,6,2021-07-24 08:00:00,土曜,8,True,2021-07-24,True,0
2398,2398,bicycle,juroku_zoom,leftright_topbottom,2021-07-24,2,2021-07-24 09:00:00,土曜,9,True,2021-07-24,True,0
2399,2399,bicycle,juroku_zoom,rightleft_bottomtop,2021-07-24,10,2021-07-24 09:00:00,土曜,9,True,2021-07-24,True,0
2400,2400,car,juroku_zoom,leftright_topbottom,2021-07-24,1,2021-07-24 09:00:00,土曜,9,True,2021-07-24,True,0
2401,2401,car,juroku_zoom,rightleft_bottomtop,2021-07-24,2,2021-07-24 09:00:00,土曜,9,True,2021-07-24,True,0
2402,2402,person,juroku_zoom,leftright_topbottom,2021-07-24,187,2021-07-24 09:00:00,土曜,9,True,2021-07-24,True,0
2403,2403,person,juroku_zoom,rightleft_bottomtop,2021-07-24,337,2021-07-24 09:00:00,土曜,9,True,2021-07-24,True,0
2404,2404,truck,juroku_zoom,rightleft_bottomtop,2021-07-24,3,2021-07-24 09:00:00,土曜,9,True,2021-07-24,True,0
2405,2405,bicycle,juroku_zoom,leftright_topbottom,2021-07-24,1,2021-07-24 10:00:00,土曜,10,True,2021-07-24,True,0
2406,2406,bicycle,juroku_zoom,rightleft_bottomtop,2021-07-24,2,2021-07-24 10:00:00,土曜,10,True,2021-07-24,True,0
2407,2407,car,juroku_zoom,rightleft_bottomtop,2021-07-24,5,2021-07-24 10:00:00,土曜,10,True,2021-07-24,True,0
2408,2408,motorbike,juroku_zoom,leftright_topbottom,2021-07-24,1,2021-07-24 10:00:00,土曜,10,True,2021-07-24,True,0
2409,2409,person,juroku_zoom,leftright_topbottom,2021-07-24,429,2021-07-24 10:00:00,土曜,10,True,2021-07-24,True,0
2410,2410,person,juroku_zoom,rightleft_bottomtop,2021-07-24,419,2021-07-24 10:00:00,土曜,10,True,2021-07-24,True,0
2411,2411,bicycle,juroku_zoom,rightleft_bottomtop,2021-07-24,3,2021-07-24 11:00:00,土曜,11,True,2021-07-24,True,0
2412,2412,car,juroku_zoom,rightleft_bottomtop,2021-07-24,8,2021-07-24 11:00:00,土曜,11,True,2021-07-24,True,0
2413,2413,motorbike,juroku_zoom,rightleft_bottomtop,2021-07-24,2,2021-07-24 11:00:00,土曜,11,True,2021-07-24,True,0
2414,2414,person,juroku_zoom,leftright_topbottom,2021-07-24,620,2021-07-24 11:00:00,土曜,11,True,2021-07-24,True,0
2415,2415,person,juroku_zoom,rightleft_bottomtop,2021-07-24,507,2021-07-24 11:00:00,土曜,11,True,2021-07-24,True,0
2416,2416,truck,juroku_zoom,rightleft_bottomtop,2021-07-24,1,2021-07-24 11:00:00,土曜,11,True,2021-07-24,True,0
2417,2417,bicycle,juroku_zoom,leftright_topbottom,2021-07-24,6,2021-07-24 12:00:00,土曜,12,True,2021-07-24,True,0
2418,2418,bicycle,juroku_zoom,rightleft_bottomtop,2021-07-24,5,2021-07-24 12:00:00,土曜,12,True,2021-07-24,True,0
2419,2419,car,juroku_zoom,rightleft_bottomtop,2021-07-24,7,2021-07-24 12:00:00,土曜,12,True,2021-07-24,True,0
2420,2420,motorbike,juroku_zoom,leftright_topbottom,2021-07-24,1,2021-07-24 12:00:00,土曜,12,True,2021-07-24,True,0
2421,2421,motorbike,juroku_zoom,rightleft_bottomtop,2021-07-24,1,2021-07-24 12:00:00,土曜,12,True,2021-07-24,True,0
2422,2422,person,juroku_zoom,leftright_topbottom,2021-07-24,725,2021-07-24 12:00:00,土曜,12,True,2021-07-24,True,0
2423,2423,person,juroku_zoom,rightleft_bottomtop,2021-07-24,477,2021-07-24 12:00:00,土曜,12,True,2021-07-24,True,0
2424,2424,car,juroku_zoom,leftright_topbottom,2021-07-24,1,2021-07-24 13:00:00,土曜,13,True,2021-07-24,True,0
2425,2425,car,juroku_zoom,rightleft_bottomtop,2021-07-24,12,2021-07-24 13:00:00,土曜,13,True,2021-07-24,True,0
2426,2426,motorbike,juroku_zoom,rightleft_bottomtop,2021-07-24,1,2021-07-24 13:00:00,土曜,13,True,2021-07-24,True,0
2427,2427,person,juroku_zoom,leftright_topbottom,2021-07-24,882,2021-07-24 13:00:00,土曜,13,True,2021-07-24,True,0
2428,2428,person,juroku_zoom,rightleft_bottomtop,2021-07-24,520,2021-07-24 13:00:00,土曜,13,True,2021-07-24,True,0
2429,2429,bicycle,juroku_zoom,leftright_topbottom,2021-07-24,1,2021-07-24 14:00:00,土曜,14,True,2021-07-24,True,0
2430,2430,bicycle,juroku_zoom,rightleft_bottomtop,2021-07-24,1,2021-07-24 14:00:00,土曜,14,True,2021-07-24,True,0
